applicant_id,age,gender,marital_status,education,dependents,employment_status,years_employed,annual_income,credit_score,existing_loans,credit_history_years,loan_amount,loan_term,loan_purpose,interest_rate,property_area,has_cosigner,debt_to_income,total_debt,emi,loan_status
APP100721,21,Male,Married,PhD,3,Salaried,12,135193,821,1,2,215938,12,Business,7.28,Semiurban,No,1.597,240938,17994.83,0
APP100722,21,Female,Single,Bachelor,1,Salaried,6,62130,534,0,13,169941,120,Business,11.89,Urban,No,0.274,169941,1416.18,1
APP100723,46,Female,Married,High School,1,Salaried,20,56712,629,2,7,140421,36,Home,11.18,Semiurban,No,0.825,190421,3900.58,1
APP100724,40,Female,Divorced,High School,1,Salaried,10,41021,712,2,3,154987,36,Home,7.89,Semiurban,Yes,1.259,204987,4305.19,0
APP100725,35,Male,Married,Bachelor,1,Self-Employed,2,102546,687,2,13,155970,24,Home,7.53,Urban,Yes,0.76,205970,6498.75,1
APP100726,38,Female,Married,Master,0,Salaried,9,15000,515,0,12,244013,120,Education,10.71,Urban,No,1.627,244013,2033.44,0
APP100727,42,Female,Married,High School,2,Salaried,11,39562,661,0,2,37642,60,Auto,8.66,Semiurban,No,0.19,37642,627.37,1
APP100728,31,Male,Divorced,Master,2,Salaried,3,15000,850,1,20,187451,60,Business,5.75,Urban,No,2.499,212451,3124.18,0
APP100729,28,Male,Married,Bachelor,0,Salaried,1,64033,699,0,5,273153,36,Auto,7.72,Urban,Yes,1.422,273153,7587.58,0
APP100730,40,Male,Single,Bachelor,2,Self-Employed,8,64914,728,0,11,264543,24,Business,8.3,Urban,No,2.038,264543,11022.62,0
APP100731,26,Male,Divorced,PhD,3,Salaried,5,150429,628,0,17,195517,120,Business,10.84,Semiurban,Yes,0.13,195517,1629.31,1
APP100732,42,Male,Married,Bachelor,3,Self-Employed,16,93354,699,1,12,89435,60,Business,7.21,Semiurban,No,0.192,114435,1490.58,1
APP100733,21,Male,Single,Master,0,Self-Employed,12,73082,679,0,9,212142,36,Medical,7.32,Urban,No,0.968,212142,5892.83,1
APP100734,50,Male,Married,High School,0,Business,4,52336,769,0,0,255995,120,Medical,7.57,Urban,Yes,0.489,255995,2133.29,0
APP100735,43,Male,Married,Bachelor,3,Salaried,10,69517,766,2,18,108788,120,Business,6.95,Urban,Yes,0.156,158788,906.57,1
APP100736,41,Female,Single,Bachelor,0,Salaried,15,45685,712,0,12,178608,60,Home,8.09,Semiurban,No,0.782,178608,2976.8,1
APP100737,49,Male,Divorced,High School,0,Self-Employed,0,49720,685,0,0,133578,240,Education,9.0,Rural,Yes,0.134,133578,556.58,1
APP100738,57,Male,Married,Bachelor,3,Salaried,1,92917,545,1,15,100881,24,Home,9.57,Urban,No,0.543,125881,4203.38,1
APP100739,50,Male,Married,High School,0,Salaried,7,27490,542,1,8,124786,60,Business,11.6,Semiurban,No,0.908,149786,2079.77,0
APP100740,21,Male,Single,High School,1,Self-Employed,8,40998,686,1,6,160282,24,Home,8.46,Urban,No,1.955,185282,6678.42,0
APP100741,22,Female,Married,High School,1,Salaried,7,36619,749,0,5,76541,60,Personal,7.48,Semiurban,No,0.418,76541,1275.68,1
APP100742,30,Male,Single,Bachelor,2,Salaried,6,138951,786,0,8,63431,120,Education,5.33,Semiurban,No,0.046,63431,528.59,1
APP100743,38,Female,Married,Master,0,Self-Employed,6,117321,608,1,12,78831,60,Home,9.92,Semiurban,No,0.134,103831,1313.85,1
APP100744,44,Male,Married,Bachelor,3,Unemployed,0,15000,559,4,5,176232,60,Auto,10.34,Semiurban,Yes,2.35,276232,2937.2,0
APP100745,29,Female,Married,Bachelor,1,Business,14,118804,754,0,8,32734,24,Medical,7.96,Urban,No,0.138,32734,1363.92,1
APP100746,40,Male,Single,High School,1,Salaried,5,56619,614,1,24,5000,60,Home,9.63,Urban,No,0.018,30000,83.33,1
APP100747,28,Male,Single,Master,0,Salaried,22,93391,553,0,10,259800,12,Education,10.34,Urban,Yes,2.782,259800,21650.0,0
APP100748,30,Female,Single,Bachelor,0,Salaried,19,69131,640,0,12,68942,12,Home,8.21,Urban,No,0.997,68942,5745.17,1
APP100749,21,Male,Single,Master,1,Salaried,15,30850,639,0,3,134479,60,Business,10.09,Rural,No,0.872,134479,2241.32,0
APP100750,26,Female,Married,Master,1,Business,11,134445,785,2,1,223783,60,Home,7.28,Urban,Yes,0.333,273783,3729.72,1
APP100751,21,Male,Married,High School,3,Salaried,20,40103,749,0,15,34939,36,Auto,8.94,Semiurban,No,0.29,34939,970.53,1
APP100752,26,Male,Married,Bachelor,1,Salaried,6,73636,621,0,13,34844,60,Education,9.26,Urban,Yes,0.095,34844,580.73,1
APP100753,50,Male,Married,PhD,1,Unemployed,0,15000,791,1,16,99393,60,Home,5.17,Urban,No,1.325,124393,1656.55,0
APP100754,26,Male,Single,High School,1,Business,4,83033,690,0,7,226904,60,Personal,8.07,Semiurban,Yes,0.547,226904,3781.73,1
APP100755,69,Female,Single,Bachelor,2,Business,1,125247,764,0,14,148268,12,Auto,6.02,Urban,Yes,1.184,148268,12355.67,1
APP100756,43,Female,Single,PhD,1,Business,8,15000,786,0,0,149353,60,Home,5.65,Rural,Yes,1.991,149353,2489.22,0
APP100757,40,Male,Married,High School,0,Self-Employed,9,41288,658,3,10,126366,60,Business,9.31,Semiurban,No,0.612,201366,2106.1,1
APP100758,27,Male,Married,Master,3,Salaried,9,17634,725,0,13,194970,60,Medical,8.59,Rural,No,2.211,194970,3249.5,0
APP100759,46,Male,Single,PhD,1,Salaried,7,105557,647,4,4,264547,120,Personal,9.47,Rural,No,0.251,364547,2204.56,1
APP100760,31,Female,Single,Bachelor,1,Salaried,8,52482,754,0,13,388721,60,Auto,7.03,Semiurban,No,1.481,388721,6478.68,0
APP100761,39,Male,Married,High School,1,Salaried,18,65726,687,0,7,138153,120,Auto,9.08,Semiurban,Yes,0.21,138153,1151.28,1
APP100762,68,Male,Married,High School,2,Business,11,68440,756,2,7,272075,240,Personal,6.65,Semiurban,Yes,0.199,322075,1133.65,1
APP100763,36,Female,Married,High School,0,Salaried,13,33503,801,1,6,229941,60,Home,7.43,Urban,Yes,1.373,254941,3832.35,0
APP100764,51,Male,Married,Master,0,Salaried,9,108503,723,0,15,171359,36,Business,10.54,Rural,No,0.526,171359,4759.97,1
APP100765,29,Male,Single,Master,2,Salaried,0,67658,672,1,5,5000,24,Home,7.93,Urban,Yes,0.037,30000,208.33,1
APP100766,37,Female,Divorced,Bachelor,0,Salaried,0,47550,673,0,5,119769,120,Auto,9.75,Semiurban,Yes,0.252,119769,998.08,1
APP100767,59,Male,Married,High School,2,Business,20,73332,443,1,3,122938,24,Personal,14.35,Semiurban,No,0.838,147938,5122.42,0
APP100768,30,Male,Single,High School,0,Self-Employed,4,84272,622,1,6,178704,24,Education,10.09,Semiurban,Yes,1.06,203704,7446.0,0
APP100769,59,Male,Married,Master,1,Self-Employed,4,126888,754,0,8,134202,120,Education,8.21,Semiurban,Yes,0.106,134202,1118.35,1
APP100770,46,Male,Married,Bachelor,0,Salaried,9,74173,757,3,11,104944,60,Home,7.21,Urban,Yes,0.283,179944,1749.07,1
APP100771,31,Male,Single,Master,1,Self-Employed,11,200886,621,1,4,312400,36,Home,10.23,Semiurban,No,0.518,337400,8677.78,1
APP100772,45,Female,Married,Bachelor,2,Business,12,62534,693,0,9,254654,240,Home,8.22,Rural,Yes,0.204,254654,1061.06,1
APP100773,49,Male,Single,Master,0,Self-Employed,18,64166,664,0,11,5000,60,Medical,8.86,Semiurban,No,0.016,5000,83.33,1
APP100774,45,Female,Single,Bachelor,1,Unemployed,0,15000,735,2,3,127513,60,Education,7.94,Urban,No,1.7,177513,2125.22,0
APP100775,21,Female,Married,Bachelor,3,Unemployed,0,15000,850,0,8,200473,36,Home,5.42,Semiurban,No,4.455,200473,5568.69,0
APP100776,29,Male,Single,Bachelor,1,Unemployed,0,15000,736,1,7,256472,60,Auto,6.23,Urban,No,3.42,281472,4274.53,0
APP100777,35,Male,Married,Master,2,Self-Employed,5,162028,626,3,8,116401,60,Medical,9.99,Urban,No,0.144,191401,1940.02,1
APP100778,37,Male,Divorced,Bachelor,3,Unemployed,0,15000,673,1,5,132770,60,Home,8.29,Urban,No,1.77,157770,2212.83,0
APP100779,45,Female,Single,High School,4,Salaried,1,39878,792,1,7,157582,24,Home,5.6,Semiurban,No,1.976,182582,6565.92,0
APP100780,40,Female,Married,High School,3,Business,0,67553,567,0,8,202947,60,Education,11.63,Semiurban,No,0.601,202947,3382.45,0
APP100781,21,Male,Married,High School,0,Unemployed,0,15000,630,1,17,27157,60,Home,8.47,Semiurban,No,0.362,52157,452.62,1
APP100782,42,Female,Married,Bachelor,4,Unemployed,0,15000,736,0,8,5000,120,Auto,7.01,Rural,No,0.033,5000,41.67,1
APP100783,45,Male,Married,High School,2,Business,13,83911,783,3,14,250364,60,Personal,5.27,Urban,No,0.597,325364,4172.73,1
APP100784,44,Female,Single,High School,2,Salaried,6,67227,728,0,15,70794,24,Education,7.04,Rural,No,0.527,70794,2949.75,1
APP100785,50,Male,Married,Bachelor,0,Salaried,9,15000,631,0,1,319812,36,Business,11.77,Semiurban,No,7.107,319812,8883.67,0
APP100786,48,Male,Married,High School,4,Salaried,16,45154,722,0,6,80914,60,Business,6.8,Semiurban,Yes,0.358,80914,1348.57,1
APP100787,43,Female,Divorced,Master,2,Business,0,111476,713,0,15,135203,60,Home,7.59,Semiurban,No,0.243,135203,2253.38,1
APP100788,37,Male,Single,Bachelor,2,Salaried,3,62684,708,0,8,179487,24,Medical,9.23,Semiurban,No,1.432,179487,7478.62,0
APP100789,21,Male,Divorced,Bachelor,0,Salaried,9,52080,672,2,7,5000,36,Home,9.0,Urban,No,0.032,55000,138.89,1
APP100790,43,Male,Single,High School,0,Self-Employed,9,23299,684,3,11,379151,12,Personal,8.18,Rural,No,16.273,454151,31595.92,0
APP100791,40,Male,Divorced,High School,4,Self-Employed,14,82788,607,1,13,118400,36,Home,9.17,Urban,No,0.477,143400,3288.89,1
APP100792,41,Male,Married,Bachelor,1,Unemployed,0,15000,850,0,7,82919,12,Personal,5.67,Urban,No,5.528,82919,6909.92,0
APP100793,22,Female,Married,Master,1,Self-Employed,8,89544,692,0,6,56690,120,Business,7.84,Urban,No,0.063,56690,472.42,1
APP100794,25,Male,Married,Master,2,Business,9,93194,723,3,0,178940,60,Home,9.71,Semiurban,No,0.384,253940,2982.33,1
APP100795,50,Male,Single,High School,0,Self-Employed,9,37601,662,0,8,173268,240,Home,8.48,Rural,No,0.23,173268,721.95,1
APP100796,37,Female,Single,Bachelor,1,Business,0,15000,747,1,6,59389,120,Home,8.75,Urban,No,0.396,84389,494.91,1
APP100797,46,Male,Single,High School,1,Salaried,7,48191,576,0,2,40244,60,Home,11.36,Urban,No,0.167,40244,670.73,1
APP100798,38,Male,Single,PhD,0,Salaried,9,127212,540,4,6,234420,60,Business,12.07,Urban,Yes,0.369,334420,3907.0,1
APP100799,38,Female,Single,PhD,0,Unemployed,0,15000,677,0,5,97543,120,Education,8.3,Rural,No,0.65,97543,812.86,0
APP100800,49,Female,Married,Bachelor,0,Self-Employed,2,69409,844,0,8,12318,36,Education,4.66,Urban,No,0.059,12318,342.17,1
APP100801,31,Female,Married,Bachelor,0,Self-Employed,0,76001,776,1,6,138166,24,Home,6.22,Urban,No,0.909,163166,5756.92,0
APP100802,39,Female,Single,Master,1,Salaried,6,50270,615,0,10,117861,36,Home,10.75,Urban,No,0.782,117861,3273.92,1
APP100803,32,Male,Married,Bachelor,3,Salaried,19,47511,721,1,8,306002,12,Business,8.1,Rural,No,6.441,331002,25500.17,0
APP100804,32,Female,Married,Bachelor,1,Self-Employed,3,67010,629,0,14,108225,36,Medical,7.55,Urban,No,0.538,108225,3006.25,1
APP100805,34,Male,Divorced,PhD,0,Salaried,15,123867,714,1,5,125341,12,Auto,6.43,Rural,No,1.012,150341,10445.08,0
APP100806,40,Female,Married,Bachelor,0,Salaried,17,94471,720,0,16,167556,12,Home,7.46,Semiurban,No,1.774,167556,13963.0,0
APP100807,32,Male,Single,Bachelor,2,Salaried,8,54271,754,1,13,104330,60,Auto,7.46,Urban,No,0.384,129330,1738.83,1
APP100808,53,Female,Married,Master,4,Salaried,3,44044,554,2,15,185276,60,Auto,10.69,Urban,No,0.841,235276,3087.93,1
APP100809,27,Female,Married,Bachelor,0,Self-Employed,11,73069,578,4,9,68650,60,Education,9.94,Urban,No,0.188,168650,1144.17,1
APP100810,35,Female,Single,Bachelor,0,Unemployed,0,15000,673,2,6,130854,12,Auto,7.56,Urban,No,8.724,180854,10904.5,0
APP100811,32,Male,Single,High School,1,Self-Employed,2,30286,597,2,5,182545,36,Medical,10.97,Rural,No,2.009,232545,5070.69,0
APP100812,55,Male,Single,High School,2,Business,4,86253,591,1,16,241010,24,Auto,10.28,Semiurban,Yes,1.397,266010,10042.08,0
APP100813,40,Male,Single,High School,1,Self-Employed,10,78455,701,0,13,103105,60,Home,9.66,Rural,No,0.263,103105,1718.42,1
APP100814,50,Female,Married,Bachelor,1,Self-Employed,13,61199,606,1,2,102149,120,Home,8.58,Semiurban,No,0.167,127149,851.24,1
APP100815,21,Male,Married,Bachelor,2,Salaried,6,42481,850,0,12,273298,24,Auto,5.69,Rural,No,3.217,273298,11387.42,0
APP100816,41,Female,Single,PhD,4,Salaried,7,118998,637,0,3,105854,12,Business,9.81,Semiurban,Yes,0.89,105854,8821.17,1
APP100817,48,Female,Married,Bachelor,0,Self-Employed,12,82596,658,1,9,145460,36,Medical,9.69,Urban,No,0.587,170460,4040.56,1
APP100818,38,Male,Married,Master,4,Salaried,6,100580,703,1,12,287020,36,Home,8.77,Semiurban,No,0.951,312020,7972.78,1
APP100819,50,Female,Single,High School,1,Business,6,117434,559,0,15,155396,36,Home,10.31,Urban,Yes,0.441,155396,4316.56,1
APP100820,31,Male,Single,Master,2,Salaried,3,83429,720,2,9,130179,24,Medical,7.42,Urban,Yes,0.78,180179,5424.12,1
APP100821,54,Male,Single,Bachelor,1,Business,3,45291,707,3,7,136147,36,Home,8.03,Semiurban,No,1.002,211147,3781.86,0
APP100822,65,Male,Married,Bachelor,1,Unemployed,0,15000,652,1,8,90763,240,Medical,7.96,Semiurban,No,0.303,115763,378.18,0
APP100823,33,Male,Single,High School,2,Salaried,6,46227,701,1,13,186062,120,Education,9.01,Semiurban,No,0.402,211062,1550.52,1
APP100824,32,Female,Married,Bachelor,1,Salaried,16,91679,714,0,11,76078,60,Auto,5.25,Semiurban,No,0.166,76078,1267.97,1
APP100825,55,Male,Married,Bachelor,0,Self-Employed,18,66097,794,4,7,212280,120,Home,4.96,Urban,No,0.321,312280,1769.0,1
APP100826,56,Female,Married,Bachelor,1,Salaried,6,49773,850,0,0,151217,12,Business,3.32,Urban,No,3.038,151217,12601.42,0
APP100827,31,Female,Single,Master,1,Salaried,10,33436,595,2,0,168837,24,Medical,11.2,Semiurban,No,2.525,218837,7034.88,0
APP100828,32,Female,Single,Master,0,Business,8,143686,576,3,9,288376,36,Auto,10.7,Urban,Yes,0.669,363376,8010.44,1
APP100829,34,Male,Married,PhD,3,Unemployed,0,15000,688,1,2,34073,60,Auto,7.71,Semiurban,No,0.454,59073,567.88,0
APP100830,21,Female,Married,Bachelor,0,Business,0,81652,513,2,5,151953,120,Business,11.84,Urban,No,0.186,201953,1266.28,0
APP100831,26,Male,Married,PhD,1,Salaried,8,114078,731,1,6,201046,24,Education,7.64,Urban,No,0.881,226046,8376.92,0
APP100832,25,Male,Married,Master,0,Salaried,5,60195,689,3,18,100701,24,Business,6.98,Urban,No,0.836,175701,4195.88,1
APP100833,28,Male,Married,High School,1,Salaried,19,19577,709,1,8,226089,120,Home,7.97,Urban,No,1.155,251089,1884.08,1
APP100834,37,Male,Married,Bachelor,0,Salaried,6,70855,655,0,11,106425,36,Medical,10.29,Rural,No,0.501,106425,2956.25,1
APP100835,40,Female,Married,High School,1,Salaried,19,42493,700,0,10,173329,60,Home,9.56,Semiurban,No,0.816,173329,2888.82,1
APP100836,56,Male,Single,High School,0,Salaried,5,15000,717,1,0,140120,60,Home,8.51,Urban,No,1.868,165120,2335.33,0
APP100837,26,Female,Divorced,High School,0,Unemployed,0,15000,696,2,6,162942,24,Home,8.34,Rural,No,5.431,212942,6789.25,0
APP100838,49,Male,Married,High School,2,Business,11,73919,572,2,1,155915,60,Medical,11.48,Urban,No,0.422,205915,2598.58,1
APP100839,35,Male,Married,Bachelor,1,Self-Employed,11,74216,693,2,16,147442,36,Home,8.85,Semiurban,No,0.662,197442,4095.61,1
APP100840,37,Female,Single,Bachelor,0,Unemployed,0,15000,828,0,0,112122,36,Personal,4.32,Semiurban,No,2.492,112122,3114.5,0
APP100841,46,Female,Married,High School,0,Salaried,11,49092,699,0,5,96823,120,Education,7.11,Rural,No,0.197,96823,806.86,1
APP100842,24,Male,Married,Master,3,Salaried,18,92670,690,1,6,175278,12,Business,8.83,Urban,Yes,1.891,200278,14606.5,0
APP100843,42,Male,Single,Master,0,Business,7,136564,804,1,3,154216,36,Business,5.25,Urban,No,0.376,179216,4283.78,1
APP100844,39,Male,Single,PhD,3,Unemployed,0,15000,620,0,8,94632,36,Home,8.57,Urban,No,2.103,94632,2628.67,0
APP100845,43,Male,Married,Bachelor,1,Self-Employed,6,110858,751,1,7,177470,12,Medical,8.27,Semiurban,Yes,1.601,202470,14789.17,0
APP100846,41,Female,Married,Bachelor,0,Salaried,17,110139,637,1,8,112995,12,Personal,9.32,Urban,No,1.026,137995,9416.25,0
APP100847,67,Female,Married,High School,2,Business,13,41032,766,1,10,274435,24,Auto,6.62,Urban,No,3.344,299435,11434.79,0
APP100848,30,Male,Single,High School,3,Salaried,16,31965,743,1,9,349134,60,Medical,5.94,Semiurban,No,2.184,374134,5818.9,0
APP100849,31,Female,Married,High School,1,Salaried,9,48320,647,1,9,261123,36,Business,8.61,Urban,No,1.801,286123,7253.42,0
APP100850,30,Male,Married,Bachelor,1,Salaried,8,40522,658,0,13,256665,120,Education,8.5,Rural,No,0.633,256665,2138.88,1
APP100851,31,Male,Married,PhD,1,Unemployed,0,15000,758,2,0,215133,24,Auto,5.93,Semiurban,No,7.171,265133,8963.88,0
APP100852,30,Male,Married,High School,3,Salaried,14,50316,531,0,11,133213,60,Auto,10.16,Semiurban,No,0.53,133213,2220.22,1
APP100853,52,Male,Married,High School,2,Business,6,86647,644,1,2,5000,24,Auto,10.87,Urban,No,0.029,30000,208.33,1
APP100854,55,Male,Married,High School,0,Salaried,16,64328,729,0,4,67999,12,Auto,8.83,Urban,Yes,1.057,67999,5666.58,0
APP100855,31,Male,Single,Bachelor,0,Salaried,10,55184,655,1,8,95860,36,Personal,8.8,Semiurban,Yes,0.579,120860,2662.78,1
APP100856,28,Male,Divorced,High School,0,Unemployed,0,15000,690,2,10,246618,120,Auto,6.87,Semiurban,No,1.644,296618,2055.15,0
APP100857,43,Male,Married,Bachelor,0,Salaried,13,66068,516,0,10,170490,12,Business,9.95,Urban,No,2.581,170490,14207.5,0
APP100858,31,Female,Single,High School,0,Self-Employed,0,50770,611,4,3,97238,36,Auto,9.33,Rural,Yes,0.638,197238,2701.06,1
APP100859,45,Male,Married,Bachelor,2,Salaried,13,39599,734,0,16,5000,12,Auto,5.07,Rural,No,0.126,5000,416.67,1
APP100860,40,Male,Married,High School,0,Business,13,38240,619,0,5,335451,60,Home,9.17,Urban,No,1.754,335451,5590.85,0
APP100861,21,Female,Single,Bachelor,1,Salaried,9,76666,575,2,4,192665,120,Business,8.48,Urban,No,0.251,242665,1605.54,1
APP100862,56,Female,Single,High School,1,Salaried,11,27425,764,1,1,222680,36,Business,6.63,Semiurban,No,2.707,247680,6185.56,0
APP100863,59,Female,Married,Master,0,Self-Employed,14,24300,721,0,1,107147,60,Auto,7.78,Urban,Yes,0.882,107147,1785.78,0
APP100864,30,Male,Single,Bachelor,0,Salaried,5,59205,592,3,1,138911,36,Education,9.97,Urban,No,0.782,213911,3858.64,0
APP100865,33,Male,Married,Bachelor,0,Salaried,12,96381,691,1,9,122490,240,Medical,10.35,Urban,No,0.064,147490,510.38,1
APP100866,41,Male,Single,Bachelor,0,Self-Employed,14,15000,595,0,11,155146,60,Home,9.89,Urban,No,2.069,155146,2585.77,0
APP100867,42,Male,Married,High School,2,Salaried,18,36954,667,2,3,297662,12,Personal,10.39,Urban,No,8.055,347662,24805.17,0
APP100868,45,Female,Single,High School,2,Salaried,1,53816,694,1,2,53657,24,Auto,8.42,Urban,No,0.499,78657,2235.71,1
APP100869,62,Male,Single,Bachelor,0,Self-Employed,10,17295,615,0,6,146698,36,Medical,11.71,Rural,No,2.827,146698,4074.94,0
APP100870,35,Male,Married,Bachelor,1,Unemployed,0,15000,739,2,8,178869,60,Medical,5.46,Urban,No,2.385,228869,2981.15,0
APP100871,28,Male,Married,Bachelor,0,Salaried,1,31513,751,1,9,140654,36,Home,5.9,Urban,Yes,1.488,165654,3907.06,0
APP100872,21,Male,Married,Bachelor,1,Self-Employed,10,41784,701,1,3,229625,60,Business,7.69,Semiurban,Yes,1.099,254625,3827.08,0
APP100873,29,Female,Single,Master,1,Self-Employed,8,77905,713,2,7,11148,60,Business,9.34,Semiurban,Yes,0.029,61148,185.8,1
APP100874,37,Male,Married,Master,1,Salaried,14,41497,563,2,15,300701,36,Home,10.5,Urban,Yes,2.415,350701,8352.81,0
APP100875,59,Male,Married,High School,0,Salaried,5,20889,788,0,2,40358,60,Personal,5.56,Rural,No,0.386,40358,672.63,1
APP100876,31,Male,Divorced,Bachelor,0,Salaried,7,58519,672,2,7,59591,120,Education,9.17,Urban,No,0.102,109591,496.59,1
APP100877,40,Male,Divorced,High School,2,Business,9,121462,605,0,10,114043,24,Home,10.81,Rural,No,0.469,114043,4751.79,1
APP100878,37,Male,Married,Bachelor,3,Salaried,2,78943,691,0,3,98193,60,Home,7.41,Urban,Yes,0.249,98193,1636.55,1
APP100879,52,Male,Married,High School,3,Business,3,89526,739,4,11,183960,12,Education,6.53,Urban,No,2.055,283960,15330.0,0
APP100880,68,Male,Married,High School,0,Self-Employed,14,67142,720,2,1,174695,12,Home,9.29,Rural,Yes,2.602,224695,14557.92,0
APP100881,31,Female,Married,Master,2,Salaried,4,55330,593,0,11,159084,120,Home,11.39,Semiurban,No,0.288,159084,1325.7,1
APP100882,32,Female,Single,Bachelor,2,Salaried,15,67770,740,1,8,36569,60,Personal,8.72,Rural,Yes,0.108,61569,609.48,1
APP100883,50,Female,Single,High School,3,Unemployed,0,15000,675,1,0,138843,60,Business,9.44,Semiurban,No,1.851,163843,2314.05,0
APP100884,46,Female,Single,High School,0,Salaried,0,56495,720,0,11,151578,36,Education,6.75,Urban,No,0.894,151578,4210.5,0
APP100885,60,Male,Single,Bachelor,2,Salaried,11,64863,615,2,3,248581,24,Home,9.67,Rural,No,1.916,298581,10357.54,0
APP100886,45,Male,Single,Master,0,Self-Employed,11,113881,763,2,7,165955,36,Home,5.68,Urban,No,0.486,215955,4609.86,1
APP100887,33,Male,Married,Bachelor,1,Salaried,10,121571,694,2,11,180612,60,Auto,9.1,Semiurban,No,0.297,230612,3010.2,1
APP100888,45,Female,Married,PhD,1,Salaried,7,129577,775,1,3,306999,60,Business,5.96,Urban,No,0.474,331999,5116.65,1
APP100889,51,Female,Married,High School,2,Salaried,2,36484,557,0,5,57191,24,Home,9.15,Urban,No,0.784,57191,2382.96,0
APP100890,47,Female,Single,Bachelor,3,Salaried,16,58149,567,2,13,118951,36,Home,10.77,Semiurban,No,0.682,168951,3304.19,1
APP100891,44,Male,Single,Master,1,Salaried,7,43740,660,0,0,59132,60,Medical,9.93,Semiurban,No,0.27,59132,985.53,1
APP100892,50,Female,Married,Bachelor,1,Business,2,178013,797,0,15,278521,240,Medical,4.68,Urban,No,0.078,278521,1160.5,1
APP100893,52,Male,Single,High School,0,Unemployed,0,15000,837,4,0,283987,60,Business,5.13,Urban,No,3.786,383987,4733.12,0
APP100894,54,Male,Married,Bachelor,1,Salaried,3,62080,608,2,4,272282,60,Auto,9.29,Urban,No,0.877,322282,4538.03,0
